fare_id,price,currency_type,payment_method
month-kmzone1-Steurhof-Paarl,180.0,R,0
single-kmzone3-Paarl-Stikland,14.0,R,0
single-kmzone3-Stikland-Paarl,14.0,R,0
return-kmzone3-Paarl-Stikland,28.0,R,0
return-kmzone3-Stikland-Paarl,28.0,R,0
monfri-week-kmzone3-Paarl-Stikland,80.0,R,0
monfri-week-kmzone3-Stikland-Paarl,80.0,R,0
monsat-week-kmzone3-Paarl-Stikland,100.0,R,0
monsat-week-kmzone3-Stikland-Paarl,100.0,R,0
month-kmzone3-Paarl-Stikland,250.0,R,0
month-kmzone3-Stikland-Paarl,250.0,R,0
single-kmzone1-Paarl-Stock Road,10.0,R,0
single-kmzone1-Stock Road-Paarl,10.0,R,0
return-kmzone1-Paarl-Stock Road,20.0,R,0
return-kmzone1-Stock Road-Paarl,20.0,R,0
monfri-week-kmzone1-Paarl-Stock Road,60.0,R,0
monfri-week-kmzone1-Stock Road-Paarl,60.0,R,0
monsat-week-kmzone1-Paarl-Stock Road,75.0,R,0
monsat-week-kmzone1-Stock Road-Paarl,75.0,R,0
month-kmzone1-Paarl-Stock Road,180.0,R,0
month-kmzone1-Stock Road-Paarl,180.0,R,0
single-kmzone1-Paarl-Strand,10.0,R,0
single-kmzone1-Strand-Paarl,10.0,R,0
return-kmzone1-Paarl-Strand,20.0,R,0
return-kmzone1-Strand-Paarl,20.0,R,0
monfri-week-kmzone1-Paarl-Strand,60.0,R,0
monfri-week-kmzone1-Strand-Paarl,60.0,R,0
monsat-week-kmzone1-Paarl-Strand,75.0,R,0
monsat-week-kmzone1-Strand-Paarl,75.0,R,0
month-kmzone1-Paarl-Strand,180.0,R,0
month-kmzone1-Strand-Paarl,180.0,R,0
single-kmzone1-Paarl-Sunny Cove,10.0,R,0
single-kmzone1-Sunny Cove-Paarl,10.0,R,0
return-kmzone1-Paarl-Sunny Cove,20.0,R,0
return-kmzone1-Sunny Cove-Paarl,20.0,R,0
monfri-week-kmzone1-Paarl-Sunny Cove,60.0,R,0
monfri-week-kmzone1-Sunny Cove-Paarl,60.0,R,0
monsat-week-kmzone1-Paarl-Sunny Cove,75.0,R,0
monsat-week-kmzone1-Sunny Cove-Paarl,75.0,R,0
month-kmzone1-Paarl-Sunny Cove,180.0,R,0
month-kmzone1-Sunny Cove-Paarl,180.0,R,0
single-kmzone4-Paarl-Thornton,15.0,R,0
single-kmzone4-Thornton-Paarl,15.0,R,0
return-kmzone4-Paarl-Thornton,30.0,R,0
return-kmzone4-Thornton-Paarl,30.0,R,0
monfri-week-kmzone4-Paarl-Thornton,90.0,R,0
monfri-week-kmzone4-Thornton-Paarl,90.0,R,0
monsat-week-kmzone4-Paarl-Thornton,120.0,R,0
monsat-week-kmzone4-Thornton-Paarl,120.0,R,0
month-kmzone4-Paarl-Thornton,280.0,R,0
month-kmzone4-Thornton-Paarl,280.0,R,0
single-kmzone1-Paarl-Tulbachweg,10.0,R,0
single-kmzone1-Tulbachweg-Paarl,10.0,R,0
return-kmzone1-Paarl-Tulbachweg,20.0,R,0
return-kmzone1-Tulbachweg-Paarl,20.0,R,0
monfri-week-kmzone1-Paarl-Tulbachweg,60.0,R,0
monfri-week-kmzone1-Tulbachweg-Paarl,60.0,R,0
monsat-week-kmzone1-Paarl-Tulbachweg,75.0,R,0
monsat-week-kmzone1-Tulbachweg-Paarl,75.0,R,0
month-kmzone1-Paarl-Tulbachweg,180.0,R,0
month-kmzone1-Tulbachweg-Paarl,180.0,R,0
single-kmzone4-Paarl-Tygerberg,15.0,R,0
single-kmzone4-Tygerberg-Paarl,15.0,R,0
return-kmzone4-Paarl-Tygerberg,30.0,R,0
return-kmzone4-Tygerberg-Paarl,30.0,R,0
monfri-week-kmzone4-Paarl-Tygerberg,90.0,R,0
monfri-week-kmzone4-Tygerberg-Paarl,90.0,R,0
monsat-week-kmzone4-Paarl-Tygerberg,120.0,R,0
monsat-week-kmzone4-Tygerberg-Paarl,120.0,R,0
month-kmzone4-Paarl-Tygerberg,280.0,R,0
month-kmzone4-Tygerberg-Paarl,280.0,R,0
single-kmzone4-Paarl-Unibell,15.0,R,0
single-kmzone4-Unibell-Paarl,15.0,R,0
return-kmzone4-Paarl-Unibell,30.0,R,0
return-kmzone4-Unibell-Paarl,30.0,R,0
monfri-week-kmzone4-Paarl-Unibell,90.0,R,0
monfri-week-kmzone4-Unibell-Paarl,90.0,R,0
monsat-week-kmzone4-Paarl-Unibell,120.0,R,0
monsat-week-kmzone4-Unibell-Paarl,120.0,R,0
month-kmzone4-Paarl-Unibell,280.0,R,0
month-kmzone4-Unibell-Paarl,280.0,R,0
single-kmzone1-Paarl-Valsbaai,10.0,R,0
single-kmzone1-Valsbaai-Paarl,10.0,R,0
return-kmzone1-Paarl-Valsbaai,20.0,R,0
return-kmzone1-Valsbaai-Paarl,20.0,R,0
monfri-week-kmzone1-Paarl-Valsbaai,60.0,R,0
monfri-week-kmzone1-Valsbaai-Paarl,60.0,R,0
monsat-week-kmzone1-Paarl-Valsbaai,75.0,R,0
monsat-week-kmzone1-Valsbaai-Paarl,75.0,R,0
month-kmzone1-Paarl-Valsbaai,180.0,R,0
month-kmzone1-Valsbaai-Paarl,180.0,R,0
single-kmzone1-Paarl-Van Der Stel,10.0,R,0
single-kmzone1-Van Der Stel-Paarl,10.0,R,0
return-kmzone1-Paarl-Van Der Stel,20.0,R,0
return-kmzone1-Van Der Stel-Paarl,20.0,R,0
monfri-week-kmzone1-Paarl-Van Der Stel,60.0,R,0
monfri-week-kmzone1-Van Der Stel-Paarl,60.0,R,0
monsat-week-kmzone1-Paarl-Van Der Stel,75.0,R,0
monsat-week-kmzone1-Van Der Stel-Paarl,75.0,R,0
month-kmzone1-Paarl-Van Der Stel,180.0,R,0
month-kmzone1-Van Der Stel-Paarl,180.0,R,0
single-kmzone4-Paarl-Vasco,15.0,R,0
single-kmzone4-Vasco-Paarl,15.0,R,0
return-kmzone4-Paarl-Vasco,30.0,R,0
return-kmzone4-Vasco-Paarl,30.0,R,0
monfri-week-kmzone4-Paarl-Vasco,90.0,R,0
monfri-week-kmzone4-Vasco-Paarl,90.0,R,0
monsat-week-kmzone4-Paarl-Vasco,120.0,R,0
monsat-week-kmzone4-Vasco-Paarl,120.0,R,0
month-kmzone4-Paarl-Vasco,280.0,R,0
month-kmzone4-Vasco-Paarl,280.0,R,0
single-kmzone1-Paarl-Vishoek,10.0,R,0
single-kmzone1-Vishoek-Paarl,10.0,R,0
return-kmzone1-Paarl-Vishoek,20.0,R,0
return-kmzone1-Vishoek-Paarl,20.0,R,0
monfri-week-kmzone1-Paarl-Vishoek,60.0,R,0
monfri-week-kmzone1-Vishoek-Paarl,60.0,R,0
monsat-week-kmzone1-Paarl-Vishoek,75.0,R,0
monsat-week-kmzone1-Vishoek-Paarl,75.0,R,0
month-kmzone1-Paarl-Vishoek,180.0,R,0
month-kmzone1-Vishoek-Paarl,180.0,R,0
single-kmzone3-Paarl-Vlottenburg,14.0,R,0
single-kmzone3-Vlottenburg-Paarl,14.0,R,0
return-kmzone3-Paarl-Vlottenburg,28.0,R,0
return-kmzone3-Vlottenburg-Paarl,28.0,R,0
monfri-week-kmzone3-Paarl-Vlottenburg,80.0,R,0
monfri-week-kmzone3-Vlottenburg-Paarl,80.0,R,0
monsat-week-kmzone3-Paarl-Vlottenburg,100.0,R,0
monsat-week-kmzone3-Vlottenburg-Paarl,100.0,R,0
month-kmzone3-Paarl-Vlottenburg,250.0,R,0
month-kmzone3-Vlottenburg-Paarl,250.0,R,0
single-kmzone4-Paarl-Voëlvlei,15.0,R,0
single-kmzone4-Voëlvlei-Paarl,15.0,R,0
return-kmzone4-Paarl-Voëlvlei,30.0,R,0
return-kmzone4-Voëlvlei-Paarl,30.0,R,0
monfri-week-kmzone4-Paarl-Voëlvlei,90.0,R,0
monfri-week-kmzone4-Voëlvlei-Paarl,90.0,R,0
monsat-week-kmzone4-Paarl-Voëlvlei,120.0,R,0
monsat-week-kmzone4-Voëlvlei-Paarl,120.0,R,0
month-kmzone4-Paarl-Voëlvlei,280.0,R,0
month-kmzone4-Voëlvlei-Paarl,280.0,R,0
single-kmzone3-Paarl-Wellington,14.0,R,0
single-kmzone3-Wellington-Paarl,14.0,R,0
return-kmzone3-Paarl-Wellington,28.0,R,0
return-kmzone3-Wellington-Paarl,28.0,R,0
monfri-week-kmzone3-Paarl-Wellington,80.0,R,0
monfri-week-kmzone3-Wellington-Paarl,80.0,R,0
monsat-week-kmzone3-Paarl-Wellington,100.0,R,0
monsat-week-kmzone3-Wellington-Paarl,100.0,R,0
month-kmzone3-Paarl-Wellington,250.0,R,0
month-kmzone3-Wellington-Paarl,250.0,R,0
single-kmzone1-Paarl-Wetton,10.0,R,0
single-kmzone1-Wetton-Paarl,10.0,R,0
return-kmzone1-Paarl-Wetton,20.0,R,0
return-kmzone1-Wetton-Paarl,20.0,R,0
monfri-week-kmzone1-Paarl-Wetton,60.0,R,0
monfri-week-kmzone1-Wetton-Paarl,60.0,R,0
monsat-week-kmzone1-Paarl-Wetton,75.0,R,0
monsat-week-kmzone1-Wetton-Paarl,75.0,R,0
month-kmzone1-Paarl-Wetton,180.0,R,0
month-kmzone1-Wetton-Paarl,180.0,R,0
single-kmzone4-Paarl-Wintervogel,15.0,R,0
single-kmzone4-Wintervogel-Paarl,15.0,R,0
return-kmzone4-Paarl-Wintervogel,30.0,R,0
return-kmzone4-Wintervogel-Paarl,30.0,R,0
monfri-week-kmzone4-Paarl-Wintervogel,90.0,R,0
monfri-week-kmzone4-Wintervogel-Paarl,90.0,R,0
monsat-week-kmzone4-Paarl-Wintervogel,120.0,R,0
monsat-week-kmzone4-Wintervogel-Paarl,120.0,R,0
month-kmzone4-Paarl-Wintervogel,280.0,R,0
month-kmzone4-Wintervogel-Paarl,280.0,R,0
single-kmzone1-Paarl-Wittebome,10.0,R,0
single-kmzone1-Wittebome-Paarl,10.0,R,0
return-kmzone1-Paarl-Wittebome,20.0,R,0
return-kmzone1-Wittebome-Paarl,20.0,R,0
monfri-week-kmzone1-Paarl-Wittebome,60.0,R,0
monfri-week-kmzone1-Wittebome-Paarl,60.0,R,0
monsat-week-kmzone1-Paarl-Wittebome,75.0,R,0
monsat-week-kmzone1-Wittebome-Paarl,75.0,R,0
month-kmzone1-Paarl-Wittebome,180.0,R,0
month-kmzone1-Wittebome-Paarl,180.0,R,0
single-kmzone1-Paarl-Wolseley,10.0,R,0
single-kmzone1-Wolseley-Paarl,10.0,R,0
return-kmzone1-Paarl-Wolseley,20.0,R,0
return-kmzone1-Wolseley-Paarl,20.0,R,0
monfri-week-kmzone1-Paarl-Wolseley,60.0,R,0
monfri-week-kmzone1-Wolseley-Paarl,60.0,R,0
monsat-week-kmzone1-Paarl-Wolseley,75.0,R,0
monsat-week-kmzone1-Wolseley-Paarl,75.0,R,0
month-kmzone1-Paarl-Wolseley,180.0,R,0
month-kmzone1-Wolseley-Paarl,180.0,R,0
single-kmzone4-Paarl-Woltemade,15.0,R,0
single-kmzone4-Woltemade-Paarl,15.0,R,0
return-kmzone4-Paarl-Woltemade,30.0,R,0
return-kmzone4-Woltemade-Paarl,30.0,R,0
monfri-week-kmzone4-Paarl-Woltemade,90.0,R,0
monfri-week-kmzone4-Woltemade-Paarl,90.0,R,0
monsat-week-kmzone4-Paarl-Woltemade,120.0,R,0
monsat-week-kmzone4-Woltemade-Paarl,120.0,R,0
month-kmzone4-Paarl-Woltemade,280.0,R,0
month-kmzone4-Woltemade-Paarl,280.0,R,0
single-kmzone4-Paarl-Woodstock,15.0,R,0
single-kmzone4-Woodstock-Paarl,15.0,R,0
return-kmzone4-Paarl-Woodstock,30.0,R,0
return-kmzone4-Woodstock-Paarl,30.0,R,0
monfri-week-kmzone4-Paarl-Woodstock,90.0,R,0
monfri-week-kmzone4-Woodstock-Paarl,90.0,R,0
monsat-week-kmzone4-Paarl-Woodstock,120.0,R,0
monsat-week-kmzone4-Woodstock-Paarl,120.0,R,0
month-kmzone4-Paarl-Woodstock,280.0,R,0
month-kmzone4-Woodstock-Paarl,280.0,R,0
single-kmzone1-Paarl-Worcester,10.0,R,0
single-kmzone1-Worcester-Paarl,10.0,R,0
return-kmzone1-Paarl-Worcester,20.0,R,0
return-kmzone1-Worcester-Paarl,20.0,R,0
monfri-week-kmzone1-Paarl-Worcester,60.0,R,0
monfri-week-kmzone1-Worcester-Paarl,60.0,R,0
monsat-week-kmzone1-Paarl-Worcester,75.0,R,0
monsat-week-kmzone1-Worcester-Paarl,75.0,R,0
month-kmzone1-Paarl-Worcester,180.0,R,0
month-kmzone1-Worcester-Paarl,180.0,R,0
single-kmzone1-Paarl-Wynberg,10.0,R,0
single-kmzone1-Wynberg-Paarl,10.0,R,0
return-kmzone1-Paarl-Wynberg,20.0,R,0
return-kmzone1-Wynberg-Paarl,20.0,R,0
monfri-week-kmzone1-Paarl-Wynberg,60.0,R,0
monfri-week-kmzone1-Wynberg-Paarl,60.0,R,0
monsat-week-kmzone1-Paarl-Wynberg,75.0,R,0
monsat-week-kmzone1-Wynberg-Paarl,75.0,R,0
month-kmzone1-Paarl-Wynberg,180.0,R,0
month-kmzone1-Wynberg-Paarl,180.0,R,0
single-kmzone4-Paarl-Ysterplaat,15.0,R,0
single-kmzone4-Ysterplaat-Paarl,15.0,R,0
return-kmzone4-Paarl-Ysterplaat,30.0,R,0
return-kmzone4-Ysterplaat-Paarl,30.0,R,0
monfri-week-kmzone4-Paarl-Ysterplaat,90.0,R,0
monfri-week-kmzone4-Ysterplaat-Paarl,90.0,R,0
monsat-week-kmzone4-Paarl-Ysterplaat,120.0,R,0
monsat-week-kmzone4-Ysterplaat-Paarl,120.0,R,0
month-kmzone4-Paarl-Ysterplaat,280.0,R,0
month-kmzone4-Ysterplaat-Paarl,280.0,R,0
single-kmzone2-Parow-Pentech,12.0,R,0
single-kmzone2-Pentech-Parow,12.0,R,0
return-kmzone2-Parow-Pentech,24.0,R,0
return-kmzone2-Pentech-Parow,24.0,R,0
monfri-week-kmzone2-Parow-Pentech,70.0,R,0
monfri-week-kmzone2-Pentech-Parow,70.0,R,0
monsat-week-kmzone2-Parow-Pentech,80.0,R,0
monsat-week-kmzone2-Pentech-Parow,80.0,R,0
month-kmzone2-Parow-Pentech,220.0,R,0
month-kmzone2-Pentech-Parow,220.0,R,0
single-kmzone3-Parow-Philippi,14.0,R,0
single-kmzone3-Philippi-Parow,14.0,R,0
return-kmzone3-Parow-Philippi,28.0,R,0
return-kmzone3-Philippi-Parow,28.0,R,0
monfri-week-kmzone3-Parow-Philippi,80.0,R,0
monfri-week-kmzone3-Philippi-Parow,80.0,R,0
monsat-week-kmzone3-Parow-Philippi,100.0,R,0
monsat-week-kmzone3-Philippi-Parow,100.0,R,0
month-kmzone3-Parow-Philippi,250.0,R,0
month-kmzone3-Philippi-Parow,250.0,R,0
single-kmzone2-Parow-Pinelands,12.0,R,0
single-kmzone2-Pinelands-Parow,12.0,R,0
return-kmzone2-Parow-Pinelands,24.0,R,0
return-kmzone2-Pinelands-Parow,24.0,R,0
monfri-week-kmzone2-Parow-Pinelands,70.0,R,0
monfri-week-kmzone2-Pinelands-Parow,70.0,R,0
monsat-week-kmzone2-Parow-Pinelands,80.0,R,0
monsat-week-kmzone2-Pinelands-Parow,80.0,R,0
month-kmzone2-Parow-Pinelands,220.0,R,0
month-kmzone2-Pinelands-Parow,220.0,R,0
single-kmzone3-Parow-Plumstead,14.0,R,0
single-kmzone3-Plumstead-Parow,14.0,R,0
return-kmzone3-Parow-Plumstead,28.0,R,0
return-kmzone3-Plumstead-Parow,28.0,R,0
monfri-week-kmzone3-Parow-Plumstead,80.0,R,0
monfri-week-kmzone3-Plumstead-Parow,80.0,R,0
monsat-week-kmzone3-Parow-Plumstead,100.0,R,0
monsat-week-kmzone3-Plumstead-Parow,100.0,R,0
month-kmzone3-Parow-Plumstead,250.0,R,0
month-kmzone3-Plumstead-Parow,250.0,R,0
single-kmzone3-Parow-Retreat,14.0,R,0
single-kmzone3-Retreat-Parow,14.0,R,0
return-kmzone3-Parow-Retreat,28.0,R,0
return-kmzone3-Retreat-Parow,28.0,R,0
monfri-week-kmzone3-Parow-Retreat,80.0,R,0
monfri-week-kmzone3-Retreat-Parow,80.0,R,0
monsat-week-kmzone3-Parow-Retreat,100.0,R,0
monsat-week-kmzone3-Retreat-Parow,100.0,R,0
month-kmzone3-Parow-Retreat,250.0,R,0
month-kmzone3-Retreat-Parow,250.0,R,0
single-kmzone3-Parow-Rondebosch,14.0,R,0
single-kmzone3-Rondebosch-Parow,14.0,R,0
return-kmzone3-Parow-Rondebosch,28.0,R,0
return-kmzone3-Rondebosch-Parow,28.0,R,0
monfri-week-kmzone3-Parow-Rondebosch,80.0,R,0
monfri-week-kmzone3-Rondebosch-Parow,80.0,R,0
monsat-week-kmzone3-Parow-Rondebosch,100.0,R,0
monsat-week-kmzone3-Rondebosch-Parow,100.0,R,0
month-kmzone3-Parow-Rondebosch,250.0,R,0
month-kmzone3-Rondebosch-Parow,250.0,R,0
single-kmzone3-Parow-Rosebank,14.0,R,0
single-kmzone3-Rosebank-Parow,14.0,R,0
return-kmzone3-Parow-Rosebank,28.0,R,0
return-kmzone3-Rosebank-Parow,28.0,R,0
monfri-week-kmzone3-Parow-Rosebank,80.0,R,0
monfri-week-kmzone3-Rosebank-Parow,80.0,R,0
monsat-week-kmzone3-Parow-Rosebank,100.0,R,0
monsat-week-kmzone3-Rosebank-Parow,100.0,R,0
month-kmzone3-Parow-Rosebank,250.0,R,0
month-kmzone3-Rosebank-Parow,250.0,R,0
single-kmzone2-Parow-Sarepta,12.0,R,0
single-kmzone2-Sarepta-Parow,12.0,R,0
return-kmzone2-Parow-Sarepta,24.0,R,0
return-kmzone2-Sarepta-Parow,24.0,R,0
monfri-week-kmzone2-Parow-Sarepta,70.0,R,0
monfri-week-kmzone2-Sarepta-Parow,70.0,R,0
monsat-week-kmzone2-Parow-Sarepta,80.0,R,0
monsat-week-kmzone2-Sarepta-Parow,80.0,R,0
month-kmzone2-Parow-Sarepta,220.0,R,0
month-kmzone2-Sarepta-Parow,220.0,R,0
single-kmzone4-Parow-Simonstown,15.0,R,0
single-kmzone4-Simonstown-Parow,15.0,R,0
return-kmzone4-Parow-Simonstown,30.0,R,0
return-kmzone4-Simonstown-Parow,30.0,R,0
monfri-week-kmzone4-Parow-Simonstown,90.0,R,0
monfri-week-kmzone4-Simonstown-Parow,90.0,R,0
monsat-week-kmzone4-Parow-Simonstown,120.0,R,0
monsat-week-kmzone4-Simonstown-Parow,120.0,R,0
month-kmzone4-Parow-Simonstown,280.0,R,0
month-kmzone4-Simonstown-Parow,280.0,R,0
single-kmzone1-Parow-Soetendal,10.0,R,0
single-kmzone1-Soetendal-Parow,10.0,R,0
return-kmzone1-Parow-Soetendal,20.0,R,0
return-kmzone1-Soetendal-Parow,20.0,R,0
monfri-week-kmzone1-Parow-Soetendal,60.0,R,0
monfri-week-kmzone1-Soetendal-Parow,60.0,R,0
monsat-week-kmzone1-Parow-Soetendal,75.0,R,0
monsat-week-kmzone1-Soetendal-Parow,75.0,R,0
month-kmzone1-Parow-Soetendal,180.0,R,0
month-kmzone1-Soetendal-Parow,180.0,R,0
single-kmzone3-Parow-Somerset W,14.0,R,0
single-kmzone3-Somerset W-Parow,14.0,R,0
return-kmzone3-Parow-Somerset W,28.0,R,0
return-kmzone3-Somerset W-Parow,28.0,R,0
monfri-week-kmzone3-Parow-Somerset W,80.0,R,0
monfri-week-kmzone3-Somerset W-Parow,80.0,R,0
monsat-week-kmzone3-Parow-Somerset W,100.0,R,0
monsat-week-kmzone3-Somerset W-Parow,100.0,R,0
month-kmzone3-Parow-Somerset W,250.0,R,0
month-kmzone3-Somerset W-Parow,250.0,R,0
single-kmzone3-Parow-Southfield,14.0,R,0
single-kmzone3-Southfield-Parow,14.0,R,0
return-kmzone3-Parow-Southfield,28.0,R,0
return-kmzone3-Southfield-Parow,28.0,R,0
monfri-week-kmzone3-Parow-Southfield,80.0,R,0
monfri-week-kmzone3-Southfield-Parow,80.0,R,0
monsat-week-kmzone3-Parow-Southfield,100.0,R,0
monsat-week-kmzone3-Southfield-Parow,100.0,R,0
month-kmzone3-Parow-Southfield,250.0,R,0
month-kmzone3-Southfield-Parow,250.0,R,0
single-kmzone2-Parow-Soutrivier,12.0,R,0
single-kmzone2-Soutrivier-Parow,12.0,R,0
return-kmzone2-Parow-Soutrivier,24.0,R,0
return-kmzone2-Soutrivier-Parow,24.0,R,0
monfri-week-kmzone2-Parow-Soutrivier,70.0,R,0
monfri-week-kmzone2-Soutrivier-Parow,70.0,R,0
monsat-week-kmzone2-Parow-Soutrivier,80.0,R,0
monsat-week-kmzone2-Soutrivier-Parow,80.0,R,0
month-kmzone2-Parow-Soutrivier,220.0,R,0
month-kmzone2-Soutrivier-Parow,220.0,R,0
single-kmzone3-Parow-St James,14.0,R,0
single-kmzone3-St James-Parow,14.0,R,0
return-kmzone3-Parow-St James,28.0,R,0
return-kmzone3-St James-Parow,28.0,R,0
monfri-week-kmzone3-Parow-St James,80.0,R,0
monfri-week-kmzone3-St James-Parow,80.0,R,0
monsat-week-kmzone3-Parow-St James,100.0,R,0
monsat-week-kmzone3-St James-Parow,100.0,R,0
month-kmzone3-Parow-St James,250.0,R,0
month-kmzone3-St James-Parow,250.0,R,0
single-kmzone3-Parow-Steenberg,14.0,R,0
single-kmzone3-Steenberg-Parow,14.0,R,0
return-kmzone3-Parow-Steenberg,28.0,R,0
return-kmzone3-Steenberg-Parow,28.0,R,0
monfri-week-kmzone3-Parow-Steenberg,80.0,R,0
monfri-week-kmzone3-Steenberg-Parow,80.0,R,0
monsat-week-kmzone3-Parow-Steenberg,100.0,R,0
monsat-week-kmzone3-Steenberg-Parow,100.0,R,0
month-kmzone3-Parow-Steenberg,250.0,R,0
month-kmzone3-Steenberg-Parow,250.0,R,0
single-kmzone3-Parow-Stellenbosch,14.0,R,0
single-kmzone3-Stellenbosch-Parow,14.0,R,0
return-kmzone3-Parow-Stellenbosch,28.0,R,0
return-kmzone3-Stellenbosch-Parow,28.0,R,0
monfri-week-kmzone3-Parow-Stellenbosch,80.0,R,0
monfri-week-kmzone3-Stellenbosch-Parow,80.0,R,0
monsat-week-kmzone3-Parow-Stellenbosch,100.0,R,0
monsat-week-kmzone3-Stellenbosch-Parow,100.0,R,0
month-kmzone3-Parow-Stellenbosch,250.0,R,0
month-kmzone3-Stellenbosch-Parow,250.0,R,0
single-kmzone3-Parow-Steurhof,14.0,R,0
single-kmzone3-Steurhof-Parow,14.0,R,0
return-kmzone3-Parow-Steurhof,28.0,R,0
return-kmzone3-Steurhof-Parow,28.0,R,0
monfri-week-kmzone3-Parow-Steurhof,80.0,R,0
monfri-week-kmzone3-Steurhof-Parow,80.0,R,0
monsat-week-kmzone3-Parow-Steurhof,100.0,R,0
monsat-week-kmzone3-Steurhof-Parow,100.0,R,0
month-kmzone3-Parow-Steurhof,250.0,R,0
month-kmzone3-Steurhof-Parow,250.0,R,0
single-kmzone2-Parow-Stikland,12.0,R,0
single-kmzone2-Stikland-Parow,12.0,R,0
return-kmzone2-Parow-Stikland,24.0,R,0
return-kmzone2-Stikland-Parow,24.0,R,0
monfri-week-kmzone2-Parow-Stikland,70.0,R,0
monfri-week-kmzone2-Stikland-Parow,70.0,R,0
monsat-week-kmzone2-Parow-Stikland,80.0,R,0
monsat-week-kmzone2-Stikland-Parow,80.0,R,0
month-kmzone2-Parow-Stikland,220.0,R,0
month-kmzone2-Stikland-Parow,220.0,R,0
single-kmzone3-Parow-Stock Road,14.0,R,0
single-kmzone3-Stock Road-Parow,14.0,R,0
return-kmzone3-Parow-Stock Road,28.0,R,0
return-kmzone3-Stock Road-Parow,28.0,R,0
monfri-week-kmzone3-Parow-Stock Road,80.0,R,0
monfri-week-kmzone3-Stock Road-Parow,80.0,R,0
monsat-week-kmzone3-Parow-Stock Road,100.0,R,0
monsat-week-kmzone3-Stock Road-Parow,100.0,R,0
month-kmzone3-Parow-Stock Road,250.0,R,0
month-kmzone3-Stock Road-Parow,250.0,R,0
single-kmzone3-Parow-Strand,14.0,R,0
single-kmzone3-Strand-Parow,14.0,R,0
return-kmzone3-Parow-Strand,28.0,R,0
return-kmzone3-Strand-Parow,28.0,R,0
monfri-week-kmzone3-Parow-Strand,80.0,R,0
monfri-week-kmzone3-Strand-Parow,80.0,R,0
monsat-week-kmzone3-Parow-Strand,100.0,R,0
monsat-week-kmzone3-Strand-Parow,100.0,R,0
month-kmzone3-Parow-Strand,250.0,R,0
month-kmzone3-Strand-Parow,250.0,R,0
single-kmzone3-Parow-Sunny Cove,14.0,R,0
single-kmzone3-Sunny Cove-Parow,14.0,R,0
return-kmzone3-Parow-Sunny Cove,28.0,R,0
return-kmzone3-Sunny Cove-Parow,28.0,R,0
monfri-week-kmzone3-Parow-Sunny Cove,80.0,R,0
monfri-week-kmzone3-Sunny Cove-Parow,80.0,R,0
monsat-week-kmzone3-Parow-Sunny Cove,100.0,R,0
monsat-week-kmzone3-Sunny Cove-Parow,100.0,R,0
month-kmzone3-Parow-Sunny Cove,250.0,R,0
month-kmzone3-Sunny Cove-Parow,250.0,R,0
single-kmzone2-Parow-Thornton,12.0,R,0
single-kmzone2-Thornton-Parow,12.0,R,0
return-kmzone2-Parow-Thornton,24.0,R,0
return-kmzone2-Thornton-Parow,24.0,R,0
monfri-week-kmzone2-Parow-Thornton,70.0,R,0
monfri-week-kmzone2-Thornton-Parow,70.0,R,0
monsat-week-kmzone2-Parow-Thornton,80.0,R,0
monsat-week-kmzone2-Thornton-Parow,80.0,R,0
month-kmzone2-Parow-Thornton,220.0,R,0
month-kmzone2-Thornton-Parow,220.0,R,0
single-kmzone1-Parow-Tulbachweg,10.0,R,0
single-kmzone1-Tulbachweg-Parow,10.0,R,0
return-kmzone1-Parow-Tulbachweg,20.0,R,0
return-kmzone1-Tulbachweg-Parow,20.0,R,0
monfri-week-kmzone1-Parow-Tulbachweg,60.0,R,0
monfri-week-kmzone1-Tulbachweg-Parow,60.0,R,0
monsat-week-kmzone1-Parow-Tulbachweg,75.0,R,0
monsat-week-kmzone1-Tulbachweg-Parow,75.0,R,0
month-kmzone1-Parow-Tulbachweg,180.0,R,0
month-kmzone1-Tulbachweg-Parow,180.0,R,0
single-kmzone2-Parow-Tygerberg,12.0,R,0
single-kmzone2-Tygerberg-Parow,12.0,R,0
return-kmzone2-Parow-Tygerberg,24.0,R,0
return-kmzone2-Tygerberg-Parow,24.0,R,0
monfri-week-kmzone2-Parow-Tygerberg,70.0,R,0
monfri-week-kmzone2-Tygerberg-Parow,70.0,R,0
monsat-week-kmzone2-Parow-Tygerberg,80.0,R,0
monsat-week-kmzone2-Tygerberg-Parow,80.0,R,0
month-kmzone2-Parow-Tygerberg,220.0,R,0
month-kmzone2-Tygerberg-Parow,220.0,R,0
single-kmzone2-Parow-Unibell,12.0,R,0
single-kmzone2-Unibell-Parow,12.0,R,0
return-kmzone2-Parow-Unibell,24.0,R,0
return-kmzone2-Unibell-Parow,24.0,R,0
monfri-week-kmzone2-Parow-Unibell,70.0,R,0
monfri-week-kmzone2-Unibell-Parow,70.0,R,0
monsat-week-kmzone2-Parow-Unibell,80.0,R,0
monsat-week-kmzone2-Unibell-Parow,80.0,R,0
month-kmzone2-Parow-Unibell,220.0,R,0
month-kmzone2-Unibell-Parow,220.0,R,0
single-kmzone3-Parow-Valsbaai,14.0,R,0
single-kmzone3-Valsbaai-Parow,14.0,R,0
return-kmzone3-Parow-Valsbaai,28.0,R,0
return-kmzone3-Valsbaai-Parow,28.0,R,0
monfri-week-kmzone3-Parow-Valsbaai,80.0,R,0
